address;number_floats
115035, Москва, Город Москва, Улица Ордынка Большая, дом 8/1, стр. 3;1
105062, Москва, Город Москва, Переулок Подсосенский, дом 22;28
119019, Москва, Город Москва, Переулок Филипповский, дом 8, стр. 1;73
Россия, Москва, улица Воронцово Поле, 13/25с1;1
Россия, Москва, Большой Знаменский переулок, 8к2;1
119019, Москва, Город Москва, Переулок Знаменский Большой, дом 8, к. 3;1
119019, Москва, Город Москва, Переулок Знаменский Большой, дом 2/16, стр. 12;1
Россия, Москва, Большой Знаменский переулок, 8к1;1
Россия, Москва, Черниговский переулок, 9с1/13;1
115035, Москва, Город Москва, Набережная Раушская, дом 28;1
Россия, Москва, улица Волхонка, 14/1с9;1
115184, Москва, Город Москва, Переулок Пятницкий, дом 10;1
119017, Москва, Город Москва, Улица Пятницкая, дом 49, стр. 3;1
119017, Москва, Город Москва, Улица Пятницкая, дом 49, стр. 2;1
119017, Москва, Город Москва, Улица Пятницкая, дом 49, стр. 1;1
115184, Москва, Город Москва, Переулок Руновский, дом 10, стр. 2;1
119180, Москва, Город Москва, Улица Полянка Большая, дом 3/9;51
105064, Москва, Город Москва, Улица Воронцово Поле, дом 10, стр. 12;1
115184, Москва, Город Москва, Переулок Руновский, дом 6, стр. 1;1
115184, Москва, Город Москва, Переулок Руновский, дом 6, стр. 2;1
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 18, стр. 1;1
105064, Москва, Город Москва, Улица Воронцово Поле, дом 10, стр. 10;1
115184, Москва, Город Москва, Переулок Руновский, дом 6, стр. 3;1
101000, Москва, Город Москва, Переулок Спасоглинищевский Большой, дом 9, стр. 1;1
109028, Москва, Город Москва, Переулок Трехсвятительский Большой, дом 1, стр. 3;1
109028, Москва, Город Москва, Переулок Трехсвятительский Большой, дом 1, стр. 2;1
101000, Москва, Город Москва, Переулок Спасоглинищевский Большой, дом 9, стр. 7;1
101000, Москва, Город Москва, Переулок Спасоглинищевский Большой, дом 9, стр. 9;1
